Recoding_name,Speaker_id,Beginning,Ending,Transcript ,Category,Note,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1689198,1696800,"Она только… она из селения никуда не выходила, поэтому она здесь была, здесь умерла, здесь растила и всё…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1696800,1702805,"Она, наверное, чем дальше Гуниба, она ни…никуда не выходила.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1702805,1708618,"И Кумух она была, но дальше Гуниба она тоже не было… Вот поэтому она здесь…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1714342,1716350,"Нет, почему? Это связь не было.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1716629,1721480,"Раньше мы входили вот в Лакском районе, и общение там было поэтому",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1721480,1724740,А в Гунибском - это было очень мало общались.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1725265,1726563,Мало вообще общениея.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1726563,1733238,"А потом, после этого. когда уже соединился, пришел, а… а, основное было общение с Лакский районом.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1743548,1749049,"Да, дальше конечно… Здесь… [нрзб] здесь… где-то тридцать пять километров, а там двадцать семь километров.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1749049,1751181,"Там ближе, чем… да.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1752635,1754366,"Двадцать семь считаем, да.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1754767,1756467,Отсюда в… Кумух.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1756993,1759805,"Это… близко же, чем Гуниб?",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1762181,1764685,"По-моему, мегебцы тоже были в Лакском районе.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1765117,1767404,"Или… нет… шитлибцы, бухтинцы",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1768640,1774667,"Не… вот это… наши шангадинцы, шитлибцы, бухтинцы - они были в Лакском районе.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1777205,1780945,"Были, были в Согратле тоже рынки, туда тоже ходили, это тоже…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1780945,1783108,"А там четверг, а там - понедельник.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1783597,1784772,"Вот поэтому, да",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1787584,1788171,Рынок,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1789778,1796886,"Это… раньше… было еще… еще было до сожжения это селение, там было рынок.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1796886,1800499,Вот где тут поднимает - вот там говорит была рынок.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1801055,1807081,"Не было, не было! В селении, а раньше, когда… до сожжения селения - там рынок был.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1807081,1808560,Туда тоже ходили.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1808962,1813165,А… Согратль тоже в Кумух ходили пешком отсюда - вот так.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1814277,1816286,"Да, через нас ходили, поэтому…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1816657,1818140,Они тоже в Кумух ходили,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1822398,1832366,"Это… я точно не могу, это… сожжение селений - это было… когда… но точно… но… до сожжения селений, там, это… базар было.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1832790,1833655,В Согратле.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1838718,1842395,"Два раза, по-моему, это… сожгли, это… ихнее селение тоже.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1849630,1853427,Не-не-не! Нашим… нашим ничего не было! Нашим [нрзб].,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1853427,1855775,"Мы жили здесь, и так и здесь.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1861851,1870411,"Это раньше было… Этот когда было… Там [нрзб] селе [нрзб] Чародинском районе тоже сожгли, там наверху говорит была, селение.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1870753,1872360,Это уже тут говорили.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1872360,1875034,"А я точно не могу сказать, это…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1875034,1880071,"Остатки тоже есть, наверху… где Халида дом есть, наверху, да.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1880561,1881365,"Да, выше.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1881797,1884177,"Говорил, там сожгли, там есть остатки.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1884177,1887113,А когда это было точно я не могу сказать.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1901426,1902106,У меня?,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1902476,1903002,Нет…,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1904547,1908101,Отец был… дедушка… бабушка… бабушка была!,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1908954,1909324,Да.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1909788,1911302,"Прабабушка была, да",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1911596,1913358,"Прабабушка была, да…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1913593,1918970,"Отца… отца мать была, она была здесь, а дедушки я не помню.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1921963,1925826,"Мне… это, это… Она умерла в пятьдесят втором году…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1926679,1928749,Это уже мне сколько выходит…,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1929120,1929955,Пятьдесят второй год…,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1929955,1930453,Да.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1932951,1938947,"Это… тридцать шестой… это пятьдесят второй уже почти что… Сколько? Двенадцать лет, что ли?",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1939156,1940114,Шестнадцать!,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1940485,1941227,Шестнадцать лет.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1942741,1943483,Хадижат.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1947908,1949298,Умерла в пятьдесят втором году.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1952574,1957024,Ну восемь… весемь… ну почти девяносто два… девяносто один год.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1958218,1958558,Да.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1965115,1967711,"Нет, она родилась в Шитли=, она оттуда была.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1968113,1969442,Шитлибская была,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1970162,1971799,"Оттудова она, здесь умерла.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1983780,1986005,"Да-да-да, вот это тоже я скажу.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1986005,1990548,"При мне, вот когда я… это было разговор ещё",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1990972,1994402,Шестнадцать женщин было из Лакского района,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1994772,1998388,Не ошибся. Шестнадцать женщин! Из Лакского района.,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,1998388,2000087,Посчита= тебе,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2000087,2004352,"Раньше женщин не хватало здесь, поэтому им пришлось туда ехать.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2004608,2007142,Посмотри! Шестнадцать женщин было здесь!,,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2008966,2013138,"Ну, это уже… До конца, можно сказать… До…",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2016127,2018908,"До пятьдесят пятого, после пятьдесят пятого годов",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2018908,2023667,"Я не знаю, это… уже… на лакские, по-моему, мало женились.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2023667,2029230,"Но до этого… до этого было… это, шестнадцать женщин было из Лакского района.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2040591,2047049,"[нрзб] туда-сюда, там вон… там сколько… шестнадцать женщин было здесь.",,,,
2013-Shangoda-1.eaf,shangoda.шангода.syn-32,2047609,2049309,А здесь женщин не хватало.,,,,
